ProjectCode,Employer,NameProject,SerialNumber,DateMovaqatExit,GhabzExit,FactorNumber,FactorType,KarshenasiAvalie,ReceiverProject,DeliveryDate,FileDate,Description,Id,DateVorod,DateKhoroj,SematId,UserId,DateSabtPoroje,DateNiazMoshtari,IsPoshe
1442,1,آرمیچر D77,,,,,,اورهال,,,,,444,2020-05-04,2020-05-17,,,,,False
1443,1,آرمیچر D77,,,,,,اورهال,,,,,445,2020-05-04,2020-05-17,,,,,False
1444,1,آرمیچر D77,,,,,,اورهال,,,,,446,2020-05-04,2020-05-17,,,,,False
1445,1,آرمیچر D77,,,,,,اورهال,,,,,447,2020-05-04,2020-05-17,,,,,False
1446,1,آرمیچر دینامیک,,,,,,سیم پیچی,,,,,448,2020-05-04,2022-02-19,,,,,False
1447,1,آرمیچر دینامیک,,,,,,سیم پیچی,,,,,449,2020-05-04,2020-05-17,,,,,False
1448,1,100KW AC,,,,,,سیم پیچی,,,,,450,2020-05-06,2020-05-12,,,,,False
1449,1,استاتور 200KWر-165متری,,,,,,اورهال,,,,,451,2020-05-08,2020-06-16,,,,,False
1450,1,استاتور 40 متری,,,,,,عودت,,,,,452,2020-05-08,2020-06-16,,,,,False
1451,1,قطب اصلی ترکشن,,,,,,عودت,,,,,453,2020-05-17,2021-12-23,,,,,False
1452,1,قطب کمکی ترکشن,,,,,,عودت,,,,,454,2020-05-17,2021-12-23,,,,,False
1453,1,قطب اصلی رتور ژنراتور اصلی,,,,,,عودت,,,,,455,2020-05-17,2020-07-03,,,,,False
1454,1,رتور ژنراتور کمکی 18KW,,,,,,سیم پیچی,,,,,456,2020-05-17,2020-06-01,,,,,False
1455,1,استاتور فن آب,,,,,,سیم پیچی,,,,,457,2020-05-17,2020-06-01,,,,,False
1456,1,استاتور فن آب,,,,,,سیم پیچی,,,,,458,2020-05-17,2020-06-01,,,,,False
1457,1,استاتور فن آب,,,,,,سیم پیچی,,,,,459,2020-05-17,2020-06-01,,,,,False
1458,1,استاتور فن آب,,,,,,سیم پیچی,,,,,460,2020-05-17,2020-06-01,,,,,False
1459,1,استاتور فن آب,,,,,,سیم پیچی,,,,,461,2020-05-17,2020-06-01,,,,,False
1460,1,استاتور ژنراتور اصلی AR10,,,,,,اورهال,,,,,462,2020-05-26,2020-06-09,,,,,False
1461,1,استاتور ژنراتور اصلی AR10,,,,,,عودت,,,,,463,2020-05-26,2022-02-19,,,,,False
1462,1,آرمیچر تراکشن D77,,,,,,اورهال,,,,,464,2020-06-09,2020-06-09,,,,,False
1463,1,آرمیچر تراکشن D77,,,,,,اورهال,,,,,465,2020-05-26,2020-06-01,,,,,False
1464,1,آرمیچر تراکشن D77,,,,,,اورهال,,,,,466,2020-06-09,2020-06-09,,,,,False
1465,1,آرمیچر تراکشن D77,,,,,,اورهال,,,,,467,2020-06-09,2020-06-09,,,,,False
1466,1,آرمیچر تراکشن D77,,,,,,اورهال,,,,,468,2020-06-09,2020-06-09,,,,,False
1467,1,آرمیچر تراکشن D77,,,,,,اورهال,,,,,469,2020-05-26,2020-06-01,,,,,False
1468,1,استاتور فن آب,,,,,,سیم پیچی,,,,,470,2020-06-22,2020-06-22,,,,,False
1469,1,استاتور فن آب,,,,,,سیم پیچی,,,,,471,2020-05-26,2020-06-01,,,,,False
1470,1,استاتور فن آب,,,,,,سیم پیچی,,,,,472,2020-05-26,2020-07-27,,,,,False
1471,1,ترانس 200KVA,,,,,,اورهال,,,,,473,2020-05-30,2020-09-01,,,,,False
1472,1,ترانس 200KVA,,,,,,اورهال,,,,,474,2020-05-30,2020-09-01,,,,,False
1473,1,ترانس 100KVA,,,,,,اورهال,,,,,475,2020-05-30,2020-09-01,,,,,False
1474,1,ترانس 100KVA,,,,,,اورهال,,,,,476,2020-05-30,2020-09-01,,,,,False
1475,1,ترانس 25KVA,,,,,,سیم پیچی,,,,,477,2020-05-30,2022-07-03,,,,,False
1476,1,موتور DEMAG 1CW0/5 ف2800 دور,,,,,,سیم پیچی,,,,,478,2020-06-07,2020-06-12,,,,,False
1477,1,موتور DEMAG 1CW25 ف2800 دور,,,,,,سیم پیچی,,,,,479,2020-06-07,2020-06-12,,,,,False
1478,1,استاتور همراه D14,,,,,,سیم پیچی,,,,,480,2020-06-10,2020-12-13,,,,,False
1479,1,آرمیچر D77,,,,,,اورهال,,,,,481,2020-06-10,2020-06-22,,,,,False
1480,1,آرمیچر D77,,,,,,اورهال,,,,,482,2020-06-10,2020-06-22,,,,,False
1481,1,آرمیچر D77,,,,,,اورهال,,,,,483,2020-06-10,2020-06-22,,,,,False
1482,1,آرمیچر D77,,,,,,اورهال,,,,,484,2020-06-10,2021-12-21,,,,,False
1483,1,موتور جرثقیل دماگ,,,,,,اورهال,,,,,485,2020-06-02,2020-06-11,,,,,False
1484,1,آرمیچر,,,,,,سیم پیچی,,,,,486,2020-06-10,2020-08-24,,,,,False
1485,1,ترانس 200KVA,,,,,,سیم پیچی,,,,,487,2020-06-14,2020-09-30,,,,,False
1486,1,ترانس 200KVA,,,,,,سیم پیچی,,,,,488,2020-06-14,2020-09-30,,,,,False
1487,1,ترانس 200KVA,,,,,,سیم پیچی,,,,,489,2020-06-14,2020-09-30,,,,,False
1488,1,استاتور فن آب,,,,,,سیم پیچی,,,,,490,2020-06-23,2020-07-27,,,,,False
1489,1,استاتور فن آب,,,,,,سیم پیچی,,,,,491,2020-06-23,2020-07-27,,,,,False
1490,1,آرمیچر D77,,,,,,اورهال,,,,,492,2020-06-23,2020-07-03,,,,,False
1491,1,آرمیچر D77,,,,,,اورهال,,,,,493,2020-06-23,2020-07-27,,,,,False
1492,1,آرمیچر D77,,,,,,اورهال,,,,,494,2020-06-23,2020-07-03,,,,,False
1493,1,استاتور همراه D14,,,,,,سیم پیچی,,,,,495,2020-06-23,2021-01-17,,,,,False
1494,1,قطب رتور ژنراتور اصلی,,,,,,سیم پیچی,,,,,496,2020-07-20,2020-09-30,,,,,False
1495,1,قطب رتور ژنراتور اصلی,,,,,,سیم پیچی,,,,,497,2020-07-20,2020-09-30,,,,,False
1496,1,قطب رتور ژنراتور اصلی,,,,,,سیم پیچی,,,,,498,2020-07-20,2020-12-13,,,,,False
1497,1,قطب رتور ژنراتور اصلی,,,,,,عودت,,,,,499,2020-07-20,2022-02-19,,,,,False
1453,1,قطب رتور ژنراتور اصلی,,,,,,سیم پیچی,,,,,500,2020-07-20,2020-07-03,,,,,False
1498,1,استاتور ژنراتور اصلی,,,,,,اورهال,,,,,501,2020-07-20,2020-08-24,,,,,False
1499,1,استاتور فن آب,,,,,,سیم پیچی,,,,,502,2020-07-20,2020-08-24,,,,,False
1500,1,استاتور فن آّب,,,,,,سیم پیچی,,,,,503,2020-07-20,2020-08-24,,,,,False
1501,1,الکتروموتور HP30,,,,,,اورهال,,,,,504,2020-08-04,2020-08-08,,,,,False
1502,1,استاتور آلستوم,,,,,,سیم پیچی,,,,,505,2020-08-26,2020-10-01,,,,,False
1503,1,الکتروموتور 75KW,,,,,,سیم پیچی,,,,,506,2020-08-31,2020-09-14,,,,,False
1504,1,استاتور فن آّب رادیاتور,,,,,,سیم پیچی,,,,,507,2020-09-02,2020-09-30,,,,,False
1505,1,استاتور فن آّب رادیاتور,,,,,,سیم پیچی,,,,,508,2020-09-02,2020-09-30,,,,,False
1506,1,استاتور فن آّب رادیاتور,,,,,,سیم پیچی,,,,,509,2020-09-02,2020-09-30,,,,,False
1507,1,استاتور فن آّب رادیاتور,,,,,,سیم پیچی,,,,,510,2020-09-02,2020-12-13,,,,,False
1508,1,استاتور فن آّب رادیاتور,,,,,,سیم پیچی,,,,,511,2020-09-02,2020-09-30,,,,,False
1509,1,استاتور فن آّب رادیاتور,,,,,,سیم پیچی,,,,,512,2020-09-02,2020-12-13,,,,,False
1510,1,استاتور فن آّب رادیاتور,,,,,,سیم پیچی,,,,,513,2020-09-02,2020-09-30,,,,,False
1511,1,استاتور فن آّب رادیاتور,,,,,,سیم پیچی,,,,,514,2020-09-02,2020-09-30,,,,,False
1512,1,استاتور فن آّب رادیاتور,,,,,,سیم پیچی,,,,,515,2020-09-02,2020-09-30,,,,,False
1513,1,استاتور فن آّب رادیاتور,,,,,,سیم پیچی,,,,,516,2020-09-02,2020-12-13,,,,,False
1514,1,استاتور فن اتاق تمیز,,,,,,سیم پیچی,,,,,517,2020-09-02,2021-01-17,,,,,False
1515,1,استاتور D14,,,,,,سیم پیچی,,,,,518,2020-09-02,2020-09-30,,,,,False
1516,1,استاتور ژنراتور کمکی,,,,,,سیم پیچی,,,,,519,2020-09-02,2020-12-13,,,,,False
1517,1,آرمیچر ژنراتور کمکی DC,,,,,,سیم پیچی,,,,,520,2020-09-02,2020-09-30,,,,,False
1518,1,آرمیچر ژنراتور کمکی AC,,,,,,سیم پیچی,,,,,521,2020-09-02,2020-12-13,,,,,False
1519,1,الکتروموتور 630KW-6KV,,,,,,اورهال,,,,,522,2020-09-10,2020-10-15,,,,,False
1520,1,الکتروموتور 400KW-6KV,,,,,,اورهال,,,,,523,2020-09-10,2020-10-15,,,,,False
1521,1,الکتروموتور 630KW-6KV,,,,,,اورهال,,,,,524,2020-09-10,2020-10-15,,,,,False
1522,1,الکتروموتور 380-660V,,,,,,سیم پیچی,,,,,525,2020-09-10,2020-12-26,,,,,False
1523,1,الکتروموتور 380-660V,,,,,,سیم پیچی,,,,,526,2020-09-10,2020-12-26,,,,,False
1524,1,استاتور آلستوم,,,,,,سیم پیچی,,,,,527,2020-09-30,2020-12-05,,,,,False
1525,1,ترانس 25KVA,,,,,,عودت,,,,,528,2020-09-30,2023-12-26,,,,,False
1526,1,ترانس 25KVA,,,,,,سیم پیچی,,,,,529,2020-09-30,2020-11-24,,,,,False
1527,1,ترانس 25KVA,,,,488-489,5,سیم پیچی,,,,,530,2020-09-30,2024-05-11,,,,,False
1528,1,ترانس 200KVA,,,,,,عودت,,,,,531,2020-09-30,2023-12-26,,,,,False
1529,1,ترانس 200KVA,,,,,,سیم پیچی,,,,,532,2020-09-30,2020-11-24,,,,,False
1530,1,ترانس 160KVA,,,,,,سیم پیچی,,,,,533,2020-09-30,2023-12-26,,,,,False
1531,1,ترانس 50KVA,,,,,,سیم پیچی,,,,,534,2020-09-30,2020-11-24,,,,,False
1532,1,ترانس 50KVA,,,,,,سیم پیچی,,,,,535,2020-09-30,2020-11-24,,,,,False
1533,1,الکتروموتور DC100KW,,,,,,سیم پیچی,,,,,536,2020-10-28,2020-11-17,,,,,False
1385,1,استاتور آلستوم,,,,,,سیم پیچی,,,,,537,2020-10-29,2020-12-05,,,,,False
1473,1,ترانس100KVA,,,,,,اورهال,,,,,538,2020-11-07,2020-12-08,,,,,False
1534,1,استاتور فن آب,,,,,,سیم پیچی,,,,,539,2020-11-08,2020-12-13,,,,,False
1535,1,استاتور فن آب,,,,,,سیم پیچی,,,,,540,2020-11-08,2020-12-13,,,,,False
1536,1,استاتور ژنراتور کمکی,,,,,,سیم پیچی,,,,,541,2020-11-08,2021-01-17,,,,,False
1537,1,استاتور ژنراتور کمکی,,,,,,سیم پیچی,,,,,542,2020-11-08,2021-01-17,,,,,False
1538,1,استاتور ژنراتور کمکی,,,,,,سیم پیچی,,,,,543,2020-11-08,2021-01-17,,,,,False
1539,1,رتور فن دینامیکی,,,,,,سیم پیچی,,,,,544,2020-11-08,2021-01-17,,,,,False
1540,1,آرمیچر18KW-DC,,,,,,سیم پیچی,,,,,545,2020-11-08,2020-12-13,,,,,False
1541,1,آرمیچر18KW-DC,,,,,,عودت,,,,,546,2020-11-08,2022-02-19,,,,,False
1542,1,استاتور22KW,,,,,,سیم پیچی,,,,,547,2020-11-07,2020-12-08,,,,,False
1485,1,ترانس200KVA,,,,,,اورهال,,,,,548,2020-11-09,2020-11-24,,,,,False
1486,1,ترانس200KVA,,,,,,اورهال,,,,,549,2020-11-09,2020-11-24,,,,,False
1487,1,ترانس200KVA,,,,,,اورهال,,,,,550,2020-11-09,2020-11-24,,,,,False
1543,1,آرمیچر 4/5 تن,,,,,,سیم پیچی,,,,,551,2020-11-15,2020-06-07,,,,,False
1544,1,الکتروموتور 20KW,,,,,,اورهال,,,,,552,2020-11-19,2020-11-29,,,,,False
1545,1,تراکشن,,,,351,1,اورهال,,,,,553,2020-11-21,2023-05-29,,,,,False
1546,1,ژنراتور اصلی,,,,142,1,اورهال,,,,,554,2020-11-21,2021-03-17,,,,,False
1547,1,ژنراتور کمکی,,,,351,1,اورهال,,,,,555,2020-11-21,2023-05-29,,,,,False
1548,1,دستگاه جوش,,,,,,اورهال,,,,,556,2020-12-05,2020-12-07,,,,,False
1549,1,دستگاه جوش,,,,,,اورهال,,,,,557,2020-12-05,2020-12-07,,,,,False
1550,1,دستگاه جوش,,,,,,اورهال,,,,,558,2020-12-05,2020-12-19,,,,,False
1552,1,الکتروموتور 200KW,,,,,,اورهال,,,,,559,2020-12-13,2020-12-14,,,,,False
1553,1,الکتروموتور 22KW,,,,,,سیم پیچی,,,,,560,2020-12-14,2020-12-19,,,,,False
1554,1,الکتروموتور 45KW,,,,,,سیم پیچی,,,,,561,2020-12-14,2021-02-03,,,,,False
1555,1,الکتروموتور 90KW,,,,,,اورهال,,,,,562,2020-12-16,2020-12-17,,,,,False
1556,1,استاتور آلستوم,,,,,,سیم پیچی,,,,,563,2020-12-17,2021-02-14,,,,,False
1557,1,الکتروموتور 380V-10KW,,,,,,سیم پیچی,,,,,564,2020-12-20,2021-01-04,,,,,False
1558,1,موتور گیربکس 1/5KW,,,,,,سیم پیچی,,,,,565,2020-12-29,2021-01-04,,,,,False
1559,1,موتور گیربکس 0/75KW,,,,,,سیم پیچی,,,,,566,2020-12-29,2021-01-02,,,,,False
1560,1,فن 1HP,,,,,,سیم پیچی,,,,,567,2020-12-29,2021-01-03,,,,,False
1561,1,اره چوب بری ,,,,,,سیم پیچی,,,,,568,2020-12-29,2021-01-03,,,,,False
1562,1,آرمیچر 4/5 تن +شفت,,,,,,سیم پیچی,,,,,569,2020-09-18,2021-01-09,,,,,False
1563,1,آرمیچر 4/5 تن,,,,,,سیم پیچی,,,,,570,2020-09-18,2020-10-31,,,,,False
1564,1,ترانس 200KVA,,,,,,اورهال,,,,,571,2020-12-28,2021-01-31,,,,,False
1565,1,ترانس 100KVA,,,,,,سیم پیچی,,,,,572,2020-12-28,2021-03-08,,,,,False
1566,1,ترانس 50KVA,,,,,,سیم پیچی,,,,,573,2020-12-28,2022-07-03,,,,,False
1567,1,ترانس 100KVA,,,,,,اورهال,,,,,574,2020-12-28,2021-03-08,,,,,False
1568,1,ترانس 200KVA,,,,,,اورهال,,,,,575,2020-12-28,2021-03-08,,,,,False
1569,1,ترانس 200KVA,,,,,,اورهال,,,,,576,2020-12-28,2021-03-08,,,,,False
1570,1,ترانس 315KVA,,,,,,اورهال,,,,,577,2020-12-28,2021-01-31,,,,,False
1571,1,ترانس100KVA,,,,,,عودت,,,,,578,2020-12-28,2023-12-26,,,,,False
1572,1,ترانس 50KVA,,,,,,اورهال,,,,,579,2020-12-28,2022-07-03,,,,,False
1573,1,ترانس 100KVA,,,,246,1,اورهال,,,,,580,2020-12-28,2022-05-04,,,,,False
1574,1,ترانس 500KVA,,,,,,اورهال,,,,,581,2020-12-28,2021-01-31,,,,,False
1575,1,الکتروموتور 30KW ,,,,,,سیم پیچی,,,,,582,2021-01-05,2021-01-18,,,,,False
1576,1,الکتروموتور 2KW DC,,,,,,سیم پیچی,,,,,583,2021-01-06,2021-01-20,,,,,False
1577,1,الکتروموتور DC,,,,,,سیم پیچی,,,,,584,2020-12-30,2021-04-06,,,,,False
1578,1,الکتروموتور DC,,,,,,اورهال,,,,,585,2020-12-30,2021-04-06,,,,,False
1579,1,الکتروموتور 5/5KW,,,,,,سیم پیچی,,,,,586,2021-01-12,2021-01-16,,,,,False
1580,1,موتور گیربکس,,,,,,سیم پیچی,,,,,587,2021-01-12,2021-01-16,,,,,False
1581,1,الکتروموتور 4KW2900RPM,,,,,,سیم پیچی,,,,,588,2021-01-14,2021-01-21,,,,,False
1582,1,جرثقیل سقفی,,,,,,اورهال,,,,,589,2021-01-19,2021-01-28,,,,,False
1583,1,جرثقیل سقفی,,,,,,اورهال,,,,,590,2021-01-19,2021-01-28,,,,,False
1584,1,استاتور فن آب,,,,,,سیم پیچی,,,,,591,2021-01-19,2021-03-06,,,,,False
1585,1,استاتور فن آب,,,,,,سیم پیچی,,,,,592,2021-01-19,2021-03-06,,,,,False
1586,1,استاتور فن آب,,,,,,سیم پیچی,,,,,593,2021-01-19,2021-04-27,,,,,False
1587,1,استاتور فن آب,,,,,,سیم پیچی,,,,,594,2021-01-19,2021-04-27,,,,,False
1588,1,استاتور فن آب,,,,,,سیم پیچی,,,,,595,2021-01-19,2021-04-27,,,,,False
1589,1,استاتور فن آب,,,,,,سیم پیچی,,,,,596,2021-01-19,2021-03-06,,,,,False
1590,1,استاتور فن آب,,,,,,سیم پیچی,,,,,597,2021-01-19,2021-03-06,,,,,False
1591,1,استاتور فن آب,,,,,,سیم پیچی,,,,,598,2021-01-19,2021-03-06,,,,,False
1592,1,استاتور فن اتاق تمیز,,,,,,سیم پیچی,,,,,599,2021-01-19,2021-03-06,,,,,False
1593,1,استاتور D14,,,,,,سیم پیچی,,,,,600,2021-01-19,2021-03-06,,,,,False
1594,1,استاتور فن دینامیک ,,,,,,سیم پیچی,,,,,601,2021-01-19,2021-04-27,,,,,False
1595,1,آرمیچر فن دینامیک,,,,,,سیم پیچی,,,,,602,2021-01-19,2021-04-27,,,,,False
1596,1,آرمیچر فن دینامیک,,,,,,سیم پیچی,,,,,603,2021-01-19,2021-04-27,,,,,False
1597,1,بوبین ترانس( 7 عدد) ,,,,,,عودت,,,,,604,2021-01-23,2021-02-07,,,,,False
1598,1,ترانس 25KVA,,,,,,اورهال,,,,,605,2021-01-26,2021-01-27,,,,,False
1599,1,ترانس 315KVA,,,,,,اورهال,,,,,606,2021-01-31,2021-11-13,,,,,False
1600,1,ترانس 200KVA,,,,,,اورهال,,,,,607,2021-01-31,2022-07-03,,,,,False
1601,1,ترانس 200KVA,,,,,,اورهال,,,,,608,2021-01-31,2021-11-13,,,,,False
1602,1,ترانس 315KVA,,,,,,اورهال,,,,,609,2021-01-31,2021-11-13,,,,,False
1603,1,ترانس 200KVA,,,,,,اورهال,,,,,610,2021-01-31,2021-11-13,,,,,False
1604,1,ترانس 100KVA,,,,,,اورهال,,,,,611,2021-01-31,2022-07-03,,,,,False
1605,1,ترانس 100KVA,,,,,,اورهال,,,,,612,2021-01-31,2022-07-03,,,,,False
1606,1,ترانس 500KVA,,,,,,اورهال,,,,,613,2021-01-31,2021-03-08,,,,,False
1607,1,ترانس 500KVA,,,,,,اورهال,,,,,614,2021-01-31,2021-03-08,,,,,False
1608,1,ترانس 400KVA,,,,,,اورهال,,,,,615,2021-01-31,2021-03-08,,,,,False
1609,1,ترانس 250KVA,,,,490-491,1,سیم پیچی,,,,,616,2021-02-03,2024-05-11,,,,,False
1610,1,ترانس 160KVA,,,,,,عودت,,,,,617,2021-02-03,2023-12-26,,,,,False
1611,1,ترانس 500KVA,,,,,,اورهال,,,,,618,2021-02-03,2021-11-15,,,,,False
1612,1,ترانس 100KVA,,,48586,,,عودت,,,,,619,2021-02-03,2023-12-27,,,,,False
1613,1,ترانس 100KVA,,,,,,اورهال,,,,,620,2021-02-03,2022-07-03,,,,,False
1614,1,ترانس 25KVA,,,,436-437,1,اورهال,,,,,621,2021-02-03,2023-12-26,,,,,False
1615,1,ترانس 25KVA,,,,,,سیم پیچی,,,,,622,2021-02-03,2022-07-03,,,,,False
1616,1,ترانس 25KVA,,,,,,عودت,,,,,623,2021-02-03,2023-12-26,,,,,False
1617,1,ترانس 100KVA,,,,,,سیم پیچی,,,,,624,2021-02-03,2022-07-03,,,,,False
1618,1,ترانس 200KVA,,,,254,1,سیم پیچی,,,,,625,2021-02-03,2022-07-03,,,,,False
1619,1,ترانس 25KVA,,,,434-435,1,اورهال,,,,,626,2021-02-03,2023-12-26,,,,,False
1620,1,ترانس 100KVA,,,,,,سیم پیچی,,,,,627,2021-02-03,2022-07-03,,,,,False
1621,1,ترانس 200KVA,,,,,,سیم پیچی,,,,,628,2021-02-03,2022-07-03,,,,,False
1622,1,الکتروموتور 75KW,,,,,,سیم پیچی,,,,,629,2021-02-03,2021-05-12,,,,,False
1623,1,الکتروموتور37KW,,,,,,سیم پیچی,,,,,630,2021-02-04,2021-03-15,,,,,False
1624,1,الکتروموتور 37KW,,,,,,سیم پیچی,,,,,631,2021-02-14,2022-08-01,,,,,False
1625,1,استاتور آلستوم,,,,,,سیم پیچی,,,,,632,2021-02-15,2021-05-09,,,,,False
1626,1,ترانس25KVA,,,,,,اورهال,,,,,633,2021-02-15,2021-02-16,,,,,False
1627,1,جرثقیل سقفی 12/5KW,,,,,,جوشکاری رتور,,,,,634,2021-02-15,2021-02-16,,,,,False
1628,1,روتور سقفی,,,,,,جوشکاری رتور,,,,,635,2021-02-15,2021-03-18,,,,,False
1629,1,استاتور فن آب,,,,,,سیم پیچی,,,,,636,2021-03-06,2021-04-27,,,,,False
1630,1,استاتور فن آب,,,,,,سیم پیچی,,,,,637,2021-03-06,2021-04-27,,,,,False
1631,1,استاتور فن آب,,,,,,سیم پیچی,,,,,638,2021-03-06,2021-04-27,,,,,False
1632,1,استاتور فن آب,,,,,,سیم پیچی,,,,,639,2021-03-06,2021-04-27,,,,,False
